issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
146,MN.gov,https://mn.gov/portal/government/local/ (Resource landing page),http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=946c3262-df4e-4d0a-bb85-82a7ca6b8c73&ssb=87307204425&ssc=https%3A%2F%2Fmn.gov%2Fportal%2Fgovernment%2Flocal%2F%2520%28Resource%2520landing%2520page%29&ssi=d453e6c8-bf56-4db1-82a6-a67569255b1e&ssk=support@shieldsquare.com&ssm=14962880658465209101458523013795&ssn=4e2d9ff8cb97d009f14276fbc9d01ccd6c65610cf70a-15e8-472b-9bec11&sso=7aa14c71-14857bad24c205f19eab75847fa2e574e39468d87d452533&ssp=65071379511774138420177419166350087&ssq=99091090397444453882703974656886297793156&ssr=MTMuODMuMjE2Ljk4&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,15319,false,0,0,0,0,,Skipped (not requested),true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,236,12,10,2,4,0,aria_content_in_landmark;element_attribute_deprecated;html_lang_exists;html_skipnav_exists;input_label_visible;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Radware Bot Manager Captcha
146,MN.gov,https://mn.gov/mnit/about-mnit/accessibility/training/ (Educational/Form-heavy page),http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=6ec3dadb-a158-4f6c-8036-1f6299961f6c&ssb=30685218611&ssc=https%3A%2F%2Fmn.gov%2Fmnit%2Fabout-mnit%2Faccessibility%2Ftraining%2F%2520%28Educational%2FForm-heavy%2520page%29&ssi=6817fa37-bf56-4b8d-bbd8-e5f778fbf1b1&ssk=support@shieldsquare.com&ssm=58009398921823536100309928696948&ssn=3555965e3919715b5652d57d6defe9640969f00d475c-32d2-47ab-a8b35b&sso=00e90a3b-65a4af1424a3dbe51e221ec93c98ad4fee39485ff313c2e8&ssp=87632854681774196744177417210698716&ssq=06435960398993793913403989850546187972981&ssr=MTMuODMuMjE2Ljk4&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,15247,false,0,0,0,0,,Skipped (not requested),true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,236,12,10,2,4,0,aria_content_in_landmark;element_attribute_deprecated;html_lang_exists;html_skipnav_exists;input_label_visible;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Radware Bot Manager Captcha
146,MN.gov,https://mn.gov/mnit/about-mnit/accessibility/news/index.jsp (Template for dynamic feed),http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=10eddba1-d268-4411-a3cd-f1e5ddd8668e&ssb=35270217627&ssc=https%3A%2F%2Fmn.gov%2Fmnit%2Fabout-mnit%2Faccessibility%2Fnews%2Findex.jsp%2520%28Template%2520for%2520dynamic%2520feed%29&ssi=13d56029-bf56-402e-a244-86ee7f414197&ssk=support@shieldsquare.com&ssm=87542827377117719101712751655290&ssn=5882c11e29a9838583dc94615f224cf7e66cc5ef4c39-f26b-4841-9fae32&sso=967f3752-966a518a0562a66a7810b89ee92d514eaff45bbac07f6982&ssp=57084859431774115669177419674154732&ssq=86267340400441642916504004982024334448674&ssr=MTMuODMuMjE2Ljk4&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,15504,false,0,0,0,0,,Skipped (not requested),true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,236,12,10,2,4,0,aria_content_in_landmark;element_attribute_deprecated;html_lang_exists;html_skipnav_exists;input_label_visible;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Radware Bot Manager Captcha
146,MN.gov,https://mn.gov/portal/employment/ (Functional user journey entry point),http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=87b165ab-36ee-4b0b-a359-554d60c9bcbb&ssb=79657202871&ssc=https%3A%2F%2Fmn.gov%2Fportal%2Femployment%2F%2520%28Functional%2520user%2520journey%2520entry%2520point%29&ssi=d2367b74-bf56-438e-ac88-b48bd95df4f1&ssk=support@shieldsquare.com&ssm=85527083541123392100114084194302&ssn=84ef9d83762738bbb9e6451f3fdb3b65febfeb88eae0-fc67-4afd-b728fd&sso=335998d4-f95b139c60b4ffc02d4fb76d30397be95fce6bb0658f4317&ssp=30277291281774118192177416629267896&ssq=23650200402064777926004020222936609767401&ssr=MTMuODMuMjE2Ljk4&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,15399,false,0,0,0,0,,Skipped (not requested),true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,236,12,10,2,4,0,aria_content_in_landmark;element_attribute_deprecated;html_lang_exists;html_skipnav_exists;input_label_visible;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Radware Bot Manager Captcha
146,MN.gov,https://mn.gov/portal/business/ (Topic landing page),http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=60f097f4-8b92-4f6d-8a32-1d09c15e1d59&ssb=92238220056&ssc=https%3A%2F%2Fmn.gov%2Fportal%2Fbusiness%2F%2520%28Topic%2520landing%2520page%29&ssi=480fedf3-bf56-4437-bcd1-4d2f0d7a7605&ssk=support@shieldsquare.com&ssm=97814919873892317107467280205644&ssn=2a0fe64049e5efd59ed13d68fc8cfc540734eda709da-4369-46f8-aa14e6&sso=42967f69-50998446f8065a355b5c9e8c8b94b744967d09bf2dd73ab1&ssp=33224978061774172171177411735341842&ssq=69144770403583795326804035105096154735808&ssr=MTMuODMuMjE2Ljk4&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,15320,false,0,0,0,0,,Skipped (not requested),true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,236,12,10,2,4,0,aria_content_in_landmark;element_attribute_deprecated;html_lang_exists;html_skipnav_exists;input_label_visible;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Radware Bot Manager Captcha
146,MN.gov,https://mn.gov/portal/government/tribal/ (Structurally distinct template),http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=fb72f2c7-06a4-405c-88be-f1f563ae23f9&ssb=82208272528&ssc=https%3A%2F%2Fmn.gov%2Fportal%2Fgovernment%2Ftribal%2F%2520%28Structurally%2520distinct%2520template%29&ssi=030fd1d9-bf56-469f-84ef-340a409cf48d&ssk=support@shieldsquare.com&ssm=33659336117279062101274374845215&ssn=1c94fcff3bb8b0221d044762e2ddfc5452beb8890d39-2288-420c-bfeb09&sso=c8a9905a-94e1215a9ae615402a530ea61c78dc817e3cdeba476d34e5&ssp=71401247561774168235177411957745780&ssq=98083830405107025836004051193000388875577&ssr=MTMuODMuMjE2Ljk4&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,15397,false,0,0,0,0,,Skipped (not requested),true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,236,12,10,2,4,0,aria_content_in_landmark;element_attribute_deprecated;html_lang_exists;html_skipnav_exists;input_label_visible;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Radware Bot Manager Captcha
146,MN.gov,https://mn.gov/portal/contact/,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=33f7a66e-0160-4fc3-a153-e912fd491199&ssb=80187297919&ssc=https%3A%2F%2Fmn.gov%2Fportal%2Fcontact%2F&ssi=62edbf7e-bf56-40ce-815d-03f1827b5bc9&ssk=support@shieldsquare.com&ssm=25159088266345993106394806698312&ssn=70081c739af246b2c091b397cd9b050f1dd67f92a69e-9c23-46c8-93ab84&sso=4a36362d-b5fa7e3a56c9121a75d379a2c15e18260fa827670a0d25bc&ssp=95649143251774190886177410435975361&ssq=30458030406625608517004066975558122588261&ssr=MTMuODMuMjE2Ljk4&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,15315,false,0,0,0,0,,Skipped (not requested),true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,236,12,10,2,4,0,aria_content_in_landmark;element_attribute_deprecated;html_lang_exists;html_skipnav_exists;input_label_visible;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Radware Bot Manager Captcha
146,MN.gov,https://mn.gov/mnit/government/policies/privacy/,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=9957045d-f270-4029-b906-6fb3fa1463f0&ssb=23739206556&ssc=https%3A%2F%2Fmn.gov%2Fmnit%2Fgovernment%2Fpolicies%2Fprivacy%2F&ssi=fe577bfe-bf56-41c5-a6b0-2b53a30c0fc0&ssk=support@shieldsquare.com&ssm=17786899788580668101356267431786&ssn=a0a0d26083007a57470bf7d23468b18423a6a0285420-18f2-4cd9-a558be&sso=ae67149a-9a7f1c367e0c15f3631c19db418ddbecaa7b4fe4666c0b9e&ssp=21260540551774187235177416127334466&ssq=41753970408173909212704081695909136878166&ssr=MTMuODMuMjE2Ljk4&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,15339,false,0,0,0,0,,Skipped (not requested),true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,236,12,10,2,4,0,aria_content_in_landmark;element_attribute_deprecated;html_lang_exists;html_skipnav_exists;input_label_visible;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Radware Bot Manager Captcha
146,MN.gov,https://mn.gov/portal/government/state/agencies/,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=e2109a97-2224-4585-b8fb-a1c84d947eb1&ssb=83305296138&ssc=https%3A%2F%2Fmn.gov%2Fportal%2Fgovernment%2Fstate%2Fagencies%2F&ssi=92fbddec-bf56-4894-a858-d4ff75ecc971&ssk=support@shieldsquare.com&ssm=59758016981124584103143967415817&ssn=d727634b0aee0c060f90d68a41b71bab1726ce3f37c3-4c42-4717-beec52&sso=6ff33332-93ef03d9d8344b89b02655d34ce93ea1c0b1b8663cd69933&ssp=67211579881774149484177410996390913&ssq=39512610409766514088204097267264155683380&ssr=MTMuODMuMjE2Ljk4&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,15437,false,0,0,0,0,,Skipped (not requested),true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,236,12,10,2,4,0,aria_content_in_landmark;element_attribute_deprecated;html_lang_exists;html_skipnav_exists;input_label_visible;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Radware Bot Manager Captcha
146,MN.gov,https://mn.gov/mnit/about-mnit/accessibility/statutes-standards/,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=799ba995-742a-44aa-856a-ea303eb6867e&ssb=75699283567&ssc=https%3A%2F%2Fmn.gov%2Fmnit%2Fabout-mnit%2Faccessibility%2Fstatutes-standards%2F&ssi=6a6c13b0-bf56-499e-bd1d-fe1b962608ac&ssk=support@shieldsquare.com&ssm=83216699260525230108913800479838&ssn=cd538d3b547189ed9f60ab72f468cd31cfcfb33c25fc-961c-4b96-8d388b&sso=71356636-d777f770e3ee9a6c23ab3c756ec71fa6f93cb8873cd73b93&ssp=29781628631774122986177414649656574&ssq=92172050411244216387504112741968563824628&ssr=MTMuODMuMjE2Ljk4&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,15287,false,0,0,0,0,,Skipped (not requested),true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,236,12,10,2,4,0,aria_content_in_landmark;element_attribute_deprecated;html_lang_exists;html_skipnav_exists;input_label_visible;style_color_misuse;style_highcontrast_visible,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),3,,Radware Bot Manager Captcha
